	text	label	update
1855	▁ @ ak ac al c i o ▁ お は よう ご ざ い ます ほ ん と に 早 い もので す ね こ ち ら こ そ 、 今 日 も 今 月 も 宜 しく お 願 い 致 しま す	0	True
1856	▁ 今 日 は ず っ と 掃 除 洗 濯 して た 気 が ( 笑 ) ▁ な ん か 凄 い 疲 れた よく 寝 れ そう \ \ ▁ あ 、 日 付 変 わ っ と る ぢ ゃ ん ー	0	True
1857	▁ え 、 ま じ ? 殺 される よ ? 留 年 じ ゃ ん え 、 ど ー して く れ ん の 、 、 、 、 、	3	True
1858	▁ @ K i ra k o 9 1 ▁ ! ! ! ! ▁ 白 い グラ デ ーション は 男 受け い いで す か ! ?	4	True
1859	▁ @ h y d ro g en 0 12 ▁ ぉ は よ ー	0	True
1860	▁ @ r un n r un n r u u ▁は じめ ま して 。 検 索 から 参 り ま した 。 ▁1 枚 目の 通常 マーク と 写真 の JB を 交換 していた だけ ま せ んで しょう か ? ▁ 今 日 お 取り 引き 可能 で す ▁p ic . t w it ter . c om / t T 8 g I y u U P m	4	True
1861	▁ 今 日 ば ー り 荷 物 多い	3	True
1862	▁ @ 25 60 _ k ▁ あ 、 キャ ナ リー み た よ	4	True
1863	▁ @ N A M I K A 1 10 5 ▁ だ ー って .. . ▁ 間 に入 れ なかった んだ も ん 笑	1	True
1864	▁ 規 制 中 だ って .. . 進 ま ない .. .	1	True
1865	▁ ウ ワ ァ ァ ァ ア ア ! ▁ どう か 行 か ない で .. . ▁ 落 とし ちゃ った ▁ ウ ワ ァ ァ ァ ア ア ア ! ▁マ ァ ァ ァ ー ー ー ! ! ▁ 落 とした ー ! ▁ 定 期の カード 落 とし ちゃ った ! ▁「 どう か 、 しま した か ? 」 ▁は い ▁ 定 期の カード を 落 として しまった ので す が !	1	True
1866	▁ あ ー .. . ▁ 今 日 は 男 子の 大会 で 疲 れ ち った ▁ うち ら も 来 週 は 大会 か ぁ ▁ 最 近 、 弓 道 う ま く い か ない ▁ す っ かり ド ド ド へ た く そ になった ▁ 大会 まで にな お さ ない と ▁ 碊 寝 ない ように 意識 して や ら な き ゃ	1	True
1867	▁ あ ー マ ジ 最 悪 だ は 〜 ▁ 起 き れ ん かった し つ ー か 目 覚 ま し 鳴 ら ん かった ー ▁ ま ぁ い い や w 腹 減 った し 飯 だ な っ ! !	2	True
1868	"▁ @ K as u K i ra k i ra ▁ く り ちゃ ん ( * Ü * ) ノ "" お は よ ▁ 宿 題 ね ほぼ 焦 る の 親 って ゆ 〜 ね ! ! ▁ 夏 休 み は 実 家 帰 る の ! ? ▁ 実 家 近い 私 にとって は 実 家 に 帰 る のが 旅 行 並 の 荷 物 と か 憧 れる ▁それ は それ で 大 変 だ ょ ね ▁ 交通 費 だ って ぇ ← すぐ 金 連 想 ▁ 蒸 し 暑 い ケ ド ୧ ( ๑❛ ั ⌔❛ ั ๑ ) ୨"	0	True
1869	▁ @ h ad u 25 25 ▁ 質 の 高い 睡 眠 をと る 努 力を する 事を オ ヌ ヌ メ する	4	True
1870	▁ わ あ ～ それ は それ は 失 礼 しま した い え 、 こ ち ら こ そ 申 し 訳 ない で す ( > _ < )	3	True
1871	▁ @ u k i 12 6 ▁ Σ ( ゚ д ゚ l l l ) ご め ん ご 無 礼 を .. .	3	True
1872	▁ お は よう ご ざ い ます ▁ 今 週 も 、 よ ろ しく お 願 い しま す ▁ 素 敵 な 一 日 を	0	True
1873	▁ ゲ ボ ォ	1	True
1874	▁ス ヌ ー ピー の T シャ ツ て 誤 魔 化 して る け ど DQ N じ ゃ ん	2	True
1876	▁ @ s ay ak a 2 17 ▁ ね どう しよう 。 わた し 明 日 学校 だ T w it ter 見 て る わけ ない よ ね ?	1	True
1877	▁ 今 月の シ フト も ら った ! ▁ 土 日 連続 で 休 み は 7 、8 だけ ▁ あ とは 土 曜 、 日 曜 、 土 曜 と 単 日の 休 み ( 涙 ) ▁ でも .. . 帰 りに プレ の チ ケット 買 って 帰 り ます か ね ♪	0	True
1878	▁ @ t an ay u 0 1 18 ▁ 早 w w w ▁ 消 費 量 が 尋 常 じ ゃ ない な	4	True
1879	▁ あ ー もう 、 サ ッ ポ ロ ポ テ ト ぶ ち ま けた	1	True
1880	▁ @ ay k om in o ▁ あ ぃ ヽ ( ; ▽ ; ) ノ 梅 干 し 食べ たら め っ ちゃ 痛 かった ぁ	3	True
1881	▁ @ F F _ XIV _ J P ▁ い つ も い つ も ログ イン が す ん なり い か ない ▁ 製品 を 購入 した のに 、 当た り 前の サービ スが 享 受 でき て いない 。 か なり 頭 に 来 て い ます 。 ▁ さ っ さ と サー バー を 増 強 するなど 対 処 し ろ や ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !	2	True
1882	▁ 仕 事 行 きた く ね え ～ ▁ 休 み す ぎ て 体が 拒 否 って る	1	True
1883	▁ @ 5 10 _ _ _ m k k k ▁ り ょ ー かい でも 、 ぜ ん ぜ ん 当 選 せん	1	True
1884	▁ @ I C H IG O 0 20 2 15 ▁ ホ ント ゎ 12 時 ぴ った に 送 り た かった んだ け ど 寝 ぼ けて て .. . ▁ 送 れ なかった ぁ .. .	1	True
1885	▁ @ 9 5 _ n t m ▁ え .. . 本 当 に ? H il c r h y m e だ よ ? ▁ い いの ? い いの ?	4	True
1886	▁ よ ね さん 〜 あり が とう ご ざ い ます め ちゃ く ちゃ 嬉 しい で す 〜	0	True
1887	▁ こ ん に ち は 〜 〜 〜 ! ▁ い え い え こ ち ら こ そ あり が とう ご ざ い ます う ▁ わた し も ち ら ち ら T L で 見 かけて おり ま して たい へ んで した ▁ 繋 が り ま しょう ! ! ! ! !	0	True
1888	▁ 男 の子 が 座 ろう として た 席 に ダ ッシュ で や って 来 て 座 った 元 気 なお ば さん ▁ リ ュ ック 置 いて 、 友 達 まで 呼 ん でき て 、 あ わ よく ば 私 の 席 まで 譲 っても ら お う として る け ど 、 こう いう 人に だけ は 、 絶 対 に 譲 らない	2	True
1889	▁ お 早 う 御 座 い ます ♪ ▁ 美 味 そう な サ ンド イ ッチ が 並 んで ます ね ^ ^ R T ▁ @ o o o os e a : ▁ .. . c on t ) ▁h t t p : / / t w it p ic . c om / 7 49 l t 3	0	True
1890	▁ まる で カー リング み たい ね !	0	True
1891	▁ @ y um e 0 7 21 ▁ た ざ こ は まだ 決 ま って ない って 帰 り 言 って た け ど .. . あ れ は 嘘 だった んだ	3	True
1892	▁ 結 構 ち かい し 行 きた かった な .. . ▁h t t ps : / / t w it ter . c om / w r h _ in f o / st at us / 70 37 2 10 100 5 11 5 39 21 ▁ .. .	1	True
1894	▁ こ んな こと ある の	3	True
1895	▁ お は よ ー ご ざ い ます ▁ ギリ ギリ ▁ 落ち ず に 寝 て ま した ( 笑 ) ▁ 今 日 も よ ろ しく ワン	0	True
1896	▁ ツ イ ッ ター 調 子 わる し .. .	1	True
1898	▁これ 昨 日 聞 いて って な って た け ど 、 改 めて 聞 いて って な って る け ど 、 きっ と 幻 聴 だと 信 じた い .. . 無 事 に 帰 って 来 れた み た いで よ かった よ .. . !	0	True
1899	▁ 今 日 は 近 々 ある 体 験 入 学の クラブ v er み たい な ので 演奏 する ので 合 奏 がある ので 6 時 まで 合 奏 だ よ ▁カ ム バ ぴ った し 迎 え れない ね ▁ 電車 の中で 見 よう かな	4	True
1900	▁ な ん か 杉 村 君 が 盛 り 上が っていた ヨー ダ	4	True
1901	▁ ウ ッ 会長 さん ご 丁 寧 に あり が とう ご ざ い ます .. . ! ! 同 日に 注 文 した 別の ブ ース さん のは メ ール 届 いて た んで す よ ね .. . つ まり 、 注 文 でき て なかった という ア ホ の子 全 開 な 事実 が発 覚 しま した .. .	0	True
1902	▁ 謝 る の ワ ロ タ ァ ァ ァ	0	True
1903	▁ え っ ! 今 日 は 、 何 の 日 ?	3	True
1904	▁ 頑 張 ろう 頑 張 ろう 頑 張 ろう ▁ お 腹 痛 い .. . 緊 張 で 爆 笑	3	True
1905	▁ 今 日 は 二 回 目の 三 代目 L IV E 行 って き ま した ▁ や っ ぱ 何 回 行 っても 結局 声 枯 れる まで さ わ い じ ゃ う な 笑 ▁ て か マ ジ で 埼玉 スーパー ア リー ナ 遠 かった わ 泣 ▁ 啓 輔 ▁ 空 お つか れ ( * ^ ◯ ^ * ) ▁ み ん み さん は 隣 で 爆 睡 だ よ p ic . t w it ter . c om / YWU k R f N AJA	0	True
1906	▁ 風 呂 入 ん ない で 9 時 から 寝 て た ▁ きた な ー ー い	3	True
1907	▁ 最 近 旦 那 に イ ライ ラ して る 別 に 悪 く ない の にな んで だ ろう 全 部 が 嫌 になって きた 結婚 式 も 家の ことも 全 部 白 紙 にした い し んど い	2	True
1908	▁ 制 服 び し ょ び し ょ だ し	2	True
1909	▁長 い 休 み も 終 わり ! 現 実 の 始 まり	1	True
1910	▁ @ t ak ut on 11 19 ▁ お い その 呼び 方 や め ん さ い 笑 ▁ 拓 人 も お 幸 せ に ね	0	True
1911	▁ あり が とう ご ざ い ます まだ まだ 未 熟 で す が 、 これ からも よ ろ しく お 願 い 致 しま す	0	True
1912	▁ @ 8 9 8 9 _ y u ▁ @ Y u N a a x 0 4 ▁ 来 週 あた り いく	4	True
1913	▁ @ D a _ i C E _ H AYA T E ▁ 颯 く ん お は よう ご ざ い ます ▁ ! ▁3 日 間の リ リ イベ お 疲 れ 様 で した ▁ 私 は 初 日の 愛知 に 会 いに ▁ ! ▁ 茨 城 ぶ りの 颯 く ん との 個 握 ▁ 、 安 定の 楽 し さ で した あり が とう ▁ 今 回 は 連 番 して く れた お 友 達 の お か げ もある の かな ▁ ? ▁それ も ダ イス が 繋 げ て く れた 出 会 い な んで す 感 謝 で す ね ▁ 〜	0	True
1914	▁ @ DIA N A _ L I O N 11 5 ▁ タイトル コミ ット 素 晴 ら しい ▁ ば ん ば ん ツ イ ート でき て ます ね	0	True
1915	▁ イ ヤ ホ ン 忘 れて こ んな 顔 で 電車 乗 って る	3	True
1916	▁も う すぐ 10 月 な のに 暑 さ が ブリ 返 して き て 萎 える _ ( : 3 ▁」 ∠ ) _ ▁ あ の お 方 も 結局 来 な さ そう だ し な ぁ ▁10 月の メイン は な ん つ っても 渋 谷 の ハ ロ ウィ ン ▁ 去 年から 行 って る け ど 、 俺 的には 秋 の コミ ケ のような モン で メ チャ 盛 り 上が る ▁ 俺 も カラ 松 ボー イ として 参戦 す っ ぞ オ ラ ァ ヽ ( ` Д ▁ ́ ) ノ p ic . t w it ter . c om / k X F X u F X i T A	1	True
1918	▁ @ kg z o u ▁ お は ち	0	True
1919	▁ @ p p _ _ m as 7 4 ▁ ちゃ う で 、 あ れ は ▁ あ の ひ ひ らが 興 奮 して あ んな こと .. . ▁ き ゃ ▁ 。 ( ▁ ́ ▁ > ω < ` ) ▁ あ れ ゎ だ って ほ ら ブ サイ ク カ メラ だ から ▁ 、 ね ? しょう がない や つ ▁ 笑 ▁ しょう が なく ブ サイ ク して や って る や つ ▁( ▁ ほ ん とは 実際 も ブ ス や け ど ▁) ▁ だ い さ き ▁ ~	0	True
1920	▁ 最 近 ず っ と 喉 痛 かった んだ け ど 、 今 度は 腫 れて きた ▁ア レ ル ギー 性 鼻 炎 も ち は 喉 も 弱 い 人が 多い そう で す ね 。 ▁ スト レス が 原因 の 人 も 多い そう で す ▁また 熱 出 ない とい い んだ け ど .. .	3	True
1921	▁ @ an k or om o ch i 9 20 ▁ え っ ! ? 8 キ ロ って で か いで す ね ― ウ チ は 4 ヶ 月 で 3 キ ロ ち ょ い かな	3	True
1923	▁ 眠 い ー ー ー ー ▁ け ど 、 頑 張 って 勉 強 しない と ▁ 英語 の テスト 9 9 問 中 ー 9 点 だった から ▁ や べ ー ー ー ー ー	3	True
1924	▁ @ h n m 0 2 21 ▁ え ? ▁ あ や の たち 話 通 じ あって ない ▁ や ば か 、 ほ な み が な ん い い よ る か 理 解 でき ん	3	True
1925	▁ @ m ak am ak an y an ▁ ぬ ー ー ー ん ! ! い け なかった のか ▁ つ ら い ね 、 大 丈 夫 ? ? ? ? ?	1	True
1926	▁ お 母 さん に 触 る な ! ! ▁ . , ▁p ic . t w it ter . c om / H W M z w GQ n 9 O	2	True
1928	▁ 塾 お わた ー ! 日本 語 難 しい	0	True
1929	▁この 時間 全 然 い い テレビ や って へ ん	2	True
1930	▁ 何 、 この 雨 風 ご っ つ いの	3	True
1931	▁ @ h or id e as a j i ▁ 今 日 、 お 話 しま した よ	0	True
1932	▁ 串 から 焼 き 鳥 抜 いて ご は ん に の っ ける 焼 き 鳥 丼 は フ ツ ー に 昔 から ず っ と や って た から 画 期 的 とは 知 ら なかった ー	0	True
1933	▁ S ir i ▁ is ▁ am a z ing ip h on e に 話 しか けた だけで 、 それ が そのまま メ ール にな っ ちゃ う	4	True
1935	▁と み ー あり が とう	0	True
1936	▁ 散 乱 して た んで す ね 窓 割 れ なく て よ かった で す ね	3	True
1937	▁ ニ コ ちゃ ん ♡ ▁ すぐ 電話 した ん や で ! ! ▁ あ っ 。 。 もう 食べ とい て ー ▁ や って ▁ 朝 から 1 合 の 米 食 え ね ー よ ! !	2	True
1938	▁ @ ch ar k un 12 13 ▁ き なり 君 マ マ さん お は よう ご さ い ま ー す 笑 顔 が か わ い い ね 〜 今 日 も よ ろ しく で ー す	0	True
1939	▁も う 、 12 月 。 ▁は や い な ぁ .. . ! ▁と り あ え ず 、 寝 よう ( 笑 ) ▁ お やす み な さ い	0	True
1940	▁ @ 1 10 4 A n d y ▁の ん ちゃ ん ▁ 〜 ▁も う 学校 に 行 く の も 嫌 だ よ	1	True
1941	▁ い や だ	1	True
1942	▁ い つ から だ ▁ い つ から ギ ル ガ メ 復活 していた んだ	4	True
1943	▁ 良 く 考 えた ら 朝 から ラ スク しか 食べ て なく ない ? ? ほ ん とも う 人間 として 良 く ない 、 、 ! ! お い ! ! ! ク ズ ! ! !	2	True
1944	▁ ま じ で 検 察 側 行 きた かった よ ▁ 学校 ク ソ か ▁ 舞台 挨 拶 中継 逃 した こと なかった のに	2	True
1945	▁ あ み は も ー 黒 染 め に する よ	4	True
1946	▁ な ん か 元 気 出 て きた ♡	0	True
1947	▁ おお おお おお おお お ▁ す し 、 よく 分 か る ?	0	True
1948	▁ @ n an ac h a a an _ ▁ や め ろ 変 態 ! ! ! ! ! !	2	True
1949	▁も う 少 し 寝 て た かった のに 起こ された	2	True
1950	▁ 朔 羅 さん 、 お は よう ご ざ い ます ! 通 例 で 今 年 も 変 わ ら なければ 飲 食 も 物 販 同様 整 理 券 は なく 、 ただ ひ た す ら 買 える まで 並 ぶ か と思 い ます 土 曜 で す と 金 曜 物 販 済 ま せた 方が 5 時代の 列 形成 から 並 んでいる と思 い ます ので 飲 食 から ま わ っても 11 時は 厳 しい か も で す .. . ( ▁ ́ ; ω ; ` )	1	True
1951	▁ @ h ir al i A c Q u A 33 3 ▁ お は よう ご ざ い ます 9 月 3 日 ! 今 日 は ホーム ラン 記念 日 ( 197 7 年 巨 人の 王 貞 治 選手 が 後 楽 園 球 場で 通 算 75 6 号 ホーム ラン 記録 を 塗 り 替 えた 対 ヤ ク ルト 戦 ) 今 日 も 一 日 口 角 上げ て ! 笑 顔 で 何 処 から でも 家 まで 走 って 帰 れる く ら い 元 気 に ^ ^ ; 過 ご しま しょう	0	True
1952	▁ み んな 休 校 と か 、 待 機 と かな のに ▁ な んで 俺 ふ つ ー に 学校 ある んだ ろ ▁ な ん か 寝 れ なく て オール した 後 だ から ▁ 寝 れる と思 った のに ( ▁ ́ ・ _ ・ ` )	1	True
1953	▁ お 菓 子 きっ とも ら って 帰 って 来 る よ ね うち も も ら って 帰 って 来 た から ▁ お 醤 油 も い い ね	0	True
1954	▁ お ー な ー か ー い ー た ー い ー	1	True
1955	▁ @ t ok a i _ y u k i k o ▁ フォ ロー あり が とう ご ざ い ます 。	0	True
1956	▁ @ r y or al f ▁ 絶 対 追い かけて くる よ 〜 ▁カ メラ を 片 手 に ☆ ( ゝ 。 ∂ )	3	True
1957	▁そ う い えば もう 来 週 ▁ 実 力 テスト な んだ よ な .. . ▁この 前 中 間 テスト 終 わった ば っ かな のに	1	True
1958	▁ 速度 リ ミ ッ ター 邪 魔	2	True
1959	▁ @ _ _ _ _ k _ _ _ _ i ▁も ー プ ン プ ン !	2	True
1960	▁ @ J ar ed L et o ▁ お は よう ▁ ジャ レ ッド ▁ 今 日 も 美 味 し そう 、 一 口 味 見 した い ▁ 食べ 終 わった ら 、 、 発表 して ね ▁ # M ar s I s C om ing ▁ # s n ap ch at J ar ed L et o ▁ # J ar ed V e g an L et op ic . t w it ter . c om / T Y p ro a GQ 4 v	0	True
1961	▁ @ r u it an 12 26 ▁ @ om y s k 3 10 4 ▁ @ S 2 A z u 6 90 u 0 ▁ @ a _ it o 24 ▁そして 俺 は 今 から テスト ▁ あ ず さ にな ん か した ら 怒 る ぞ ▁2 年 な う だ も んで ▁p ic . t w it ter . c om / m e ZG d Z l 6 X 5	2	True
1962	▁ @ k a or i 00 x x ▁ 仕 事 終 わり ま した ぁ	0	True
1963	▁ @ Y e on t a w o o 8 8 ▁ リ ツ イ ート あり が と で す ! ▁ フォ ロー させ ても ら い ま した ! ▁ よ かった ら 仲 良 く して く だ さ い	0	True
1964	▁ め ざ ま し 一般 も 抽 選 な ん	4	True
1965	▁ ん ん ん ん ん ▁ ま ともに ご 飯 食 って ない から ▁ 朝 飯 食 った ら 全 部 出 た ▁オ エ 。	1	True
1966	▁ 疲 れ 無 く なら なく て ▁ ほ ん と に 体 無 く なり そう 。 仕 事 行 きた く ない な あ	1	True
1967	▁ @ ch i it ar os u 4 29 ▁ 意 外 ! ユニ バ の 方が や ば い と思 って た ! ! ▁ ディ ズ ニー は 、 最高 に ヤ バイ く ら いに 待 つ よ ね 笑 ▁ あ ! あ と ! L I N E 明 日 返 す ね ♪ ♪	0	True
1968	▁ @ r ip 1 20 ▁ ず っ とい じ って る よ ▁ お 外 出 て 散 歩 と か した い 気 分	0	True
1969	▁ 今 三 代目 や って なかった ら 海 を バック に ジャン プ した 写真 と か BBQ の 写真 と か あ げ て そう だ も ん ( 健 ちゃ ん の 嫌 い な や たら と 夏 好 き な 奴 )	0	True
